case,Activity,startTime,completeTime,org:resource,fixedCost
60,fingerprint collection,2022/6/10 21:26:23,2022/6/10 21:30:48,Zheng,70
60,decide,2022/6/10 21:32:56,2022/6/10 21:38:21,Sun,30
60,pay the fees,2022/6/10 21:43:45,2022/6/10 21:47:11,Liu,20
370,register,2022/6/22 22:07:34,2022/6/22 22:13:08,Lee,40
370,face collection,2022/6/22 22:13:08,2022/6/22 22:19:37,Qi,70
370,fingerprint collection,2022/6/22 22:13:08,2022/6/22 22:17:15,Zheng,70
370,decide,2022/6/22 22:19:37,2022/6/22 22:26:58,Sun,30
370,verify,2022/6/22 22:26:58,2022/6/22 22:32:27,Zhao,40
370,pay the fees,2022/6/22 22:32:27,2022/6/22 22:36:29,Liu,20
259,register,2022/6/17 22:51:35,2022/6/17 23:01:14,Wang,40
259,face collection,2022/6/17 23:01:14,2022/6/17 23:07:13,Qi,70
259,fingerprint collection,2022/6/17 23:01:14,2022/6/17 23:05:12,Zheng,70
259,decide,2022/6/17 23:07:13,2022/6/17 23:15:49,Sun,30
259,retest information,2022/6/17 23:15:49,2022/6/17 23:22:28,Lee,60
259,fingerprint collection,2022/6/17 23:22:28,2022/6/17 23:25:45,Wu,70
259,face collection,2022/6/17 23:23:20,2022/6/17 23:29:32,Zheng,70
259,face collection,2022/6/17 23:30:20,2022/6/17 23:32:32,Zheng,70
259,decide,2022/6/17 23:33:15,2022/6/17 23:42:02,Sun,30
259,verify,2022/6/17 23:42:02,2022/6/17 23:46:44,Gao,40
259,pay the fees,2022/6/17 23:46:44,2022/6/17 23:50:52,Liu,20
908,register,2022/7/12 21:55:38,2022/7/12 22:01:20,Lee,40
908,face collection,2022/7/12 22:01:20,2022/7/12 22:07:18,Zheng,70
908,fingerprint collection,2022/7/12 22:01:20,2022/7/12 22:05:00,Qi,70
908,decide,2022/7/12 22:07:18,2022/7/12 22:15:50,Sun,30
908,verify,2022/7/12 22:15:50,2022/7/12 22:21:28,Gao,40
908,pay the fees,2022/7/12 22:21:28,2022/7/12 22:26:15,Liu,20
907,register,2022/7/12 21:45:22,2022/7/12 21:51:09,Wang,40
907,face collection,2022/7/12 21:51:09,2022/7/12 21:57:14,Wu,70
907,fingerprint collection,2022/7/12 21:51:09,2022/7/12 21:55:17,Qi,70
907,decide,2022/7/12 21:57:14,2022/7/12 22:04:03,Sun,30
907,verify,2022/7/12 22:04:03,2022/7/12 22:08:34,Liu,40
907,pay the fees,2022/7/12 22:08:34,2022/7/12 22:12:49,Zhao,20
254,register,2022/6/17 21:45:59,2022/6/17 21:52:50,Wang,40
254,face collection,2022/6/17 21:52:50,2022/6/17 21:59:09,Zheng,70
254,fingerprint collection,2022/6/17 21:52:50,2022/6/17 21:57:19,Qi,70
254,decide,2022/6/17 22:00:17,2022/6/17 22:05:45,Sun,30
254,retest information,2022/6/17 22:06:21,2022/6/17 22:12:04,Lee,60
254,fingerprint collection,2022/6/17 22:12:04,2022/6/17 22:16:00,Wu,70
254,face collection,2022/6/17 22:12:04,2022/6/17 22:18:19,Zheng,70
254,face collection,2022/6/17 22:20:04,2022/6/17 22:25:19,Zheng,70
254,decide,2022/6/17 22:26:55,2022/6/17 22:35:17,Sun,30
254,leave,2022/6/17 22:35:17,2022/6/17 22:39:14,Zhou,10
69,register,2022/6/10 23:11:03,2022/6/10 23:17:48,Lee,40
69,face collection,2022/6/10 23:17:48,2022/6/10 23:24:41,Qi,70
69,fingerprint collection,2022/6/10 23:17:48,2022/6/10 23:20:51,Wu,70
69,decide,2022/6/10 23:24:41,2022/6/10 23:33:08,Sun,30
69,verify,2022/6/10 23:33:08,2022/6/10 23:38:01,Gao,40
69,pay the fees,2022/6/10 23:38:01,2022/6/10 23:42:52,Zhao,20
905,register,2022/7/12 21:20:54,2022/7/12 21:30:10,Wang,40
905,face collection,2022/7/12 21:30:10,2022/7/12 21:36:49,Wu,70
905,fingerprint collection,2022/7/12 21:31:37,2022/7/12 21:35:15,Qi,70
905,fingerprint collection,2022/7/12 21:36:37,2022/7/12 21:39:15,Qi,70
905,decide,2022/7/12 21:39:49,2022/7/12 21:47:10,Sun,30
905,verify,2022/7/12 21:47:10,2022/7/12 21:52:34,Gao,40
905,pay the fees,2022/7/12 21:52:34,2022/7/12 21:56:51,Liu,20
141,register,2022/6/14 22:15:50,2022/6/14 22:20:58,Lee,40
141,face collection,2022/6/14 22:20:58,2022/6/14 22:27:38,Zheng,70
141,fingerprint collection,2022/6/14 22:20:58,2022/6/14 22:24:56,Qi,70
141,decide,2022/6/14 22:27:38,2022/6/14 22:35:52,Sun,30
141,leave,2022/6/14 22:35:52,2022/6/14 22:39:32,Zhou,10
375,register,2022/6/22 23:05:09,2022/6/22 23:11:44,Lee,40
375,face collection,2022/6/22 23:11:44,2022/6/22 23:18:26,Qi,70
375,fingerprint collection,2022/6/22 23:11:44,2022/6/22 23:16:35,Wu,70
375,decide,2022/6/22 23:22:41,2022/6/22 23:28:23,Sun,30
375,verify,2022/6/22 23:28:23,2022/6/22 23:32:35,Gao,40
375,pay the fees,2022/6/22 23:32:35,2022/6/22 23:36:01,Zhao,20
256,register,2022/6/17 22:11:11,2022/6/17 22:18:15,Wang,40
256,face collection,2022/6/17 22:18:15,2022/6/17 22:24:51,Qi,70
256,fingerprint collection,2022/6/17 22:18:15,2022/6/17 22:21:25,Wu,70
256,decide,2022/6/17 22:35:17,2022/6/17 22:42:43,Sun,30
256,retest information,2022/6/17 22:42:43,2022/6/17 22:49:07,Lee,60
256,fingerprint collection,2022/6/17 22:49:07,2022/6/17 22:53:51,Zheng,70
256,face collection,2022/6/17 22:49:52,2022/6/17 22:56:16,Wu,70
256,decide,2022/6/17 22:58:45,2022/6/17 23:04:33,Sun,30
256,verify,2022/6/17 23:04:33,2022/6/17 23:09:52,Gao,40
256,pay the fees,2022/6/17 23:09:52,2022/6/17 23:13:26,Liu,20
372,register,2022/6/22 22:30:42,2022/6/22 22:36:52,Lee,40
372,face collection,2022/6/22 22:36:52,2022/6/22 22:42:34,Qi,70
372,fingerprint collection,2022/6/22 22:36:52,2022/6/22 22:41:09,Zheng,70
372,decide,2022/6/22 22:44:02,2022/6/22 22:53:48,Sun,30
372,verify,2022/6/22 22:53:48,2022/6/22 22:59:40,Liu,40
372,pay the fees,2022/6/22 22:59:40,2022/6/22 23:03:43,Gao,20
257,register,2022/6/17 22:23:09,2022/6/17 22:31:10,Lee,40
257,face collection,2022/6/17 22:31:10,2022/6/17 22:37:13,Zheng,70
257,fingerprint collection,2022/6/17 22:31:10,2022/6/17 22:35:21,Wu,70
257,decide,2022/6/17 22:42:43,2022/6/17 22:50:34,Sun,30
257,pay the fees,2022/6/17 22:54:39,2022/6/17 22:58:56,Gao,20
902,face collection,2022/7/12 20:53:58,2022/7/12 20:59:16,Zheng,70
902,fingerprint collection,2022/7/12 20:53:58,2022/7/12 20:57:39,Qi,70
902,decide,2022/7/12 21:04:22,2022/7/12 21:12:33,Sun,30
902,verify,2022/7/12 21:12:33,2022/7/12 21:18:11,Liu,40
902,pay the fees,2022/7/12 21:18:11,2022/7/12 21:22:10,Zhao,20
482,register,2022/6/27 21:28:46,2022/6/27 21:34:58,Wang,40
482,face collection,2022/6/27 21:34:58,2022/6/27 21:40:54,Qi,70
482,fingerprint collection,2022/6/27 21:34:58,2022/6/27 21:39:30,Zheng,70
482,decide,2022/6/27 21:40:54,2022/6/27 21:49:07,Sun,30
482,verify,2022/6/27 21:49:07,2022/6/27 21:53:38,Zhao,40
482,pay the fees,2022/6/27 21:53:38,2022/6/27 21:58:30,Gao,20
493,register,2022/6/27 23:52:01,2022/6/27 23:57:20,Wang,40
493,face collection,2022/6/27 23:57:20,2022/6/28 0:03:58,Qi,70
493,fingerprint collection,2022/6/27 23:57:20,2022/6/28 0:01:15,Zheng,70
493,decide,2022/6/28 0:03:58,2022/6/28 0:13:42,Sun,30
493,retest information,2022/6/28 0:13:42,2022/6/28 0:19:16,Lee,60
493,fingerprint collection,2022/6/28 0:19:16,2022/6/28 0:23:33,Wu,70
493,face collection,2022/6/28 0:23:33,2022/6/28 0:29:25,Wu,70
493,decide,2022/6/28 0:32:04,2022/6/28 0:38:14,Sun,30
493,verify,2022/6/28 0:38:14,2022/6/28 0:42:58,Zhao,40
493,pay the fees,2022/6/28 0:42:58,2022/6/28 0:47:11,Gao,20
910,register,2022/7/12 22:19:00,2022/7/12 22:28:49,Lee,40
910,face collection,2022/7/12 22:28:49,2022/7/12 22:34:57,Zheng,70
910,fingerprint collection,2022/7/12 22:28:49,2022/7/12 22:32:26,Qi,70
910,decide,2022/7/12 22:34:57,2022/7/12 22:41:51,Sun,30
910,verify,2022/7/12 22:41:51,2022/7/12 22:46:07,Liu,40
910,pay the fees,2022/7/12 22:46:07,2022/7/12 22:50:56,Zhao,20
900,face collection,2022/7/12 20:28:08,2022/7/12 20:33:48,Qi,70
900,fingerprint collection,2022/7/12 20:28:08,2022/7/12 20:32:21,Wu,70
900,decide,2022/7/12 20:33:48,2022/7/12 20:39:14,Sun,30
900,retest information,2022/7/12 20:39:14,2022/7/12 20:45:03,Wang,60
900,fingerprint collection,2022/7/12 20:45:03,2022/7/12 20:48:48,Qi,70
900,face collection,2022/7/12 20:45:17,2022/7/12 20:52:10,Wu,70
900,face collection,2022/7/12 20:53:17,2022/7/12 20:55:10,Wu,70
900,decide,2022/7/12 20:56:54,2022/7/12 21:04:22,Sun,30
900,retest information,2022/7/12 21:04:22,2022/7/12 21:10:02,Lee,60
900,fingerprint collection,2022/7/12 21:10:02,2022/7/12 21:13:53,Zheng,70
900,face collection,2022/7/12 21:10:02,2022/7/12 21:16:20,Qi,70
900,decide,2022/7/12 21:20:37,2022/7/12 21:26:49,Sun,30
900,verify,2022/7/12 21:26:49,2022/7/12 21:32:30,Gao,40
900,pay the fees,2022/7/12 21:32:30,2022/7/12 21:37:15,Liu,20
487,register,2022/6/27 22:33:10,2022/6/27 22:41:31,Wang,40
487,face collection,2022/6/27 22:41:31,2022/6/27 22:46:51,Qi,70
487,fingerprint collection,2022/6/27 22:41:31,2022/6/27 22:44:45,Wu,70
487,decide,2022/6/27 22:58:15,2022/6/27 23:04:00,Sun,30
487,leave,2022/6/27 23:04:00,2022/6/27 23:07:28,Zhou,10
490,register,2022/6/27 23:14:28,2022/6/27 23:19:36,Wang,40
490,face collection,2022/6/27 23:19:36,2022/6/27 23:25:07,Qi,70
490,fingerprint collection,2022/6/27 23:19:36,2022/6/27 23:23:24,Wu,70
490,decide,2022/6/27 23:28:12,2022/6/27 23:34:48,Sun,30
490,verify,2022/6/27 23:34:48,2022/6/27 23:39:33,Zhao,40
490,pay the fees,2022/6/27 23:39:33,2022/6/27 23:43:12,Gao,20
498,register,2022/6/28 0:52:29,2022/6/28 0:58:03,Wang,40
498,face collection,2022/6/28 0:58:03,2022/6/28 17:04:01,Zheng,70
498,fingerprint collection,2022/6/28 0:58:03,2022/6/28 17:01:07,Qi,70
498,decide,2022/6/28 17:04:01,2022/6/28 17:13:26,Sun,30
498,pay the fees,2022/6/28 17:18:08,2022/6/28 17:22:48,Gao,20
491,register,2022/6/27 23:28:57,2022/6/27 23:37:22,Wang,40
491,face collection,2022/6/27 23:37:22,2022/6/27 23:43:01,Qi,70
491,fingerprint collection,2022/6/27 23:37:22,2022/6/27 23:41:04,Zheng,70
491,decide,2022/6/27 23:44:37,2022/6/27 23:54:04,Sun,30
491,verify,2022/6/27 23:54:04,2022/6/27 23:58:51,Gao,40
491,pay the fees,2022/6/27 23:58:51,2022/6/28 0:02:19,Liu,20
499,face collection,2022/6/28 17:13:47,2022/6/28 17:20:37,Wu,70
499,fingerprint collection,2022/6/28 17:13:47,2022/6/28 17:17:23,Qi,70
499,decide,2022/6/28 17:20:37,2022/6/28 17:26:13,Sun,30
499,verify,2022/6/28 17:26:13,2022/6/28 17:31:19,Liu,40
499,pay the fees,2022/6/28 17:31:19,2022/6/28 17:34:32,Zhao,20
366,register,2022/6/22 21:22:07,2022/6/22 21:27:07,Wang,40
366,face collection,2022/6/22 21:27:07,2022/6/22 21:32:13,Wu,70
366,fingerprint collection,2022/6/22 21:27:07,2022/6/22 21:30:08,Qi,70
366,decide,2022/6/22 21:32:13,2022/6/22 21:37:29,Sun,30
366,verify,2022/6/22 21:37:29,2022/6/22 21:42:35,Gao,40
366,pay the fees,2022/6/22 21:42:35,2022/6/22 21:47:23,Zhao,20
377,register,2022/6/22 23:27:50,2022/6/22 23:34:08,Wang,40
377,face collection,2022/6/22 23:34:08,2022/6/22 23:40:06,Zheng,70
377,fingerprint collection,2022/6/22 23:34:08,2022/6/22 23:38:27,Qi,70
377,decide,2022/6/22 23:45:11,2022/6/22 23:51:37,Sun,30
377,retest information,2022/6/22 23:51:37,2022/6/22 23:57:35,Wang,60
377,fingerprint collection,2022/6/22 23:57:35,2022/6/23 0:02:34,Qi,70
377,face collection,2022/6/22 23:57:35,2022/6/23 0:03:58,Wu,70
377,decide,2022/6/23 0:05:22,2022/6/23 0:10:39,Sun,30
377,pay the fees,2022/6/23 0:16:09,2022/6/23 0:19:53,Zhao,20
378,register,2022/6/22 23:38:10,2022/6/22 23:46:14,Wang,40
378,face collection,2022/6/22 23:46:14,2022/6/22 23:51:55,Zheng,70
378,fingerprint collection,2022/6/22 23:47:03,2022/6/22 23:50:06,Wu,70
378,decide,2022/6/22 23:57:14,2022/6/23 0:05:22,Sun,30
378,verify,2022/6/23 0:05:22,2022/6/23 0:10:29,Zhao,40
378,pay the fees,2022/6/23 0:10:29,2022/6/23 0:15:00,Liu,20
369,register,2022/6/22 21:57:11,2022/6/22 22:02:52,Wang,40
369,face collection,2022/6/22 22:02:52,2022/6/22 22:09:27,Wu,70
369,fingerprint collection,2022/6/22 22:02:52,2022/6/22 22:07:07,Zheng,70
369,decide,2022/6/22 22:09:27,2022/6/22 22:16:53,Sun,30
369,verify,2022/6/22 22:16:53,2022/6/22 22:21:00,Liu,40
369,pay the fees,2022/6/22 22:21:00,2022/6/22 22:25:52,Gao,20
485,register,2022/6/27 22:06:25,2022/6/27 22:12:47,Lee,40
485,face collection,2022/6/27 22:12:47,2022/6/27 22:18:30,Wu,70
485,fingerprint collection,2022/6/27 22:12:47,2022/6/27 22:16:35,Zheng,70
485,decide,2022/6/27 22:18:30,2022/6/27 22:24:10,Sun,30
485,retest information,2022/6/27 22:24:10,2022/6/27 22:31:05,Wang,60
485,fingerprint collection,2022/6/27 22:31:05,2022/6/27 22:35:48,Zheng,70
485,face collection,2022/6/27 22:32:17,2022/6/27 22:37:25,Qi,70
485,decide,2022/6/27 22:40:28,2022/6/27 22:50:05,Sun,30
485,pay the fees,2022/6/27 22:54:34,2022/6/27 22:58:29,Liu,20
496,register,2022/6/28 0:24:10,2022/6/28 0:34:10,Wang,40
496,face collection,2022/6/28 0:34:10,2022/6/28 0:40:42,Zheng,70
496,fingerprint collection,2022/6/28 0:34:10,2022/6/28 0:37:35,Qi,70
496,decide,2022/6/28 0:40:42,2022/6/28 0:46:54,Sun,30
496,verify,2022/6/28 0:46:54,2022/6/28 0:52:52,Liu,40
496,pay the fees,2022/6/28 0:52:52,2022/6/28 0:57:35,Zhao,20
484,register,2022/6/27 21:51:42,2022/6/27 21:58:04,Wang,40
484,face collection,2022/6/27 21:58:04,2022/6/27 22:04:53,Qi,70
484,fingerprint collection,2022/6/27 21:58:04,2022/6/27 22:02:54,Zheng,70
484,decide,2022/6/27 22:04:53,2022/6/27 22:10:12,Sun,30
484,retest information,2022/6/27 22:10:12,2022/6/27 22:15:23,Wang,60
484,fingerprint collection,2022/6/27 22:15:23,2022/6/27 22:19:59,Qi,70
484,face collection,2022/6/27 22:16:35,2022/6/27 22:22:50,Zheng,70
484,decide,2022/6/27 22:24:10,2022/6/27 22:32:58,Sun,30
484,retest information,2022/6/27 22:32:58,2022/6/27 22:38:00,Lee,60
484,fingerprint collection,2022/6/27 22:38:00,2022/6/27 22:41:29,Wu,70
484,face collection,2022/6/27 22:38:00,2022/6/27 22:44:52,Zheng,70
484,decide,2022/6/27 22:50:05,2022/6/27 22:58:15,Sun,30
484,pay the fees,2022/6/27 23:04:08,2022/6/27 23:08:30,Gao,20
380,register,2022/6/23 0:01:53,2022/6/23 0:08:31,Lee,40
380,face collection,2022/6/23 0:08:31,2022/6/23 0:15:26,Qi,70
380,fingerprint collection,2022/6/23 0:08:42,2022/6/23 0:13:28,Wu,70
380,decide,2022/6/23 0:23:27,2022/6/23 0:32:21,Sun,30
380,verify,2022/6/23 0:32:21,2022/6/23 0:37:37,Zhao,40
380,pay the fees,2022/6/23 0:37:37,2022/6/23 0:42:12,Liu,20
72,register,2022/6/10 23:47:11,2022/6/10 23:55:29,Wang,40
72,face collection,2022/6/10 23:55:29,2022/6/11 0:02:14,Zheng,70
72,fingerprint collection,2022/6/10 23:55:29,2022/6/11 0:00:22,Wu,70
72,decide,2022/6/11 0:02:14,2022/6/11 0:07:52,Sun,30
72,verify,2022/6/11 0:07:52,2022/6/11 0:12:22,Gao,40
72,pay the fees,2022/6/11 0:12:22,2022/6/11 0:15:58,Zhao,20
595,register,2022/6/30 21:05:30,2022/6/30 21:11:49,Lee,40
595,face collection,2022/6/30 21:11:49,2022/6/30 21:17:26,Zheng,70
595,fingerprint collection,2022/6/30 21:11:49,2022/6/30 21:15:17,Qi,70
595,decide,2022/6/30 21:17:26,2022/6/30 21:26:36,Sun,30
595,verify,2022/6/30 21:26:36,2022/6/30 21:30:38,Liu,40
595,pay the fees,2022/6/30 21:30:38,2022/6/30 21:35:02,Zhao,20
597,register,2022/6/30 21:26:23,2022/6/30 21:35:07,Wang,40
597,face collection,2022/6/30 21:35:07,2022/6/30 21:41:12,Qi,70
597,fingerprint collection,2022/6/30 21:35:07,2022/6/30 21:39:51,Wu,70
597,fingerprint collection,2022/6/30 21:40:07,2022/6/30 21:43:30,Wu,70
597,decide,2022/6/30 21:43:34,2022/6/30 21:50:14,Sun,30
597,verify,2022/6/30 21:50:14,2022/6/30 21:55:02,Liu,40
597,pay the fees,2022/6/30 21:55:02,2022/6/30 21:59:14,Zhao,20
381,register,2022/6/23 0:15:41,2022/6/23 0:21:19,Wang,40
381,face collection,2022/6/23 0:21:19,2022/6/23 0:26:39,Zheng,70
381,fingerprint collection,2022/6/23 0:21:19,2022/6/23 0:26:16,Wu,70
381,decide,2022/6/23 0:32:21,2022/6/23 0:40:49,Sun,30
381,retest information,2022/6/23 0:40:49,2022/6/23 0:46:19,Lee,60
381,fingerprint collection,2022/6/23 0:46:19,2022/6/23 0:50:17,Zheng,70
381,face collection,2022/6/23 0:46:19,2022/6/23 0:53:15,Wu,70
381,decide,2022/6/23 0:53:15,2022/6/23 17:01:53,Sun,30
381,leave,2022/6/23 17:01:53,2022/6/23 17:05:20,Zhou,10
594,register,2022/6/30 20:51:58,2022/6/30 20:58:51,Wang,40
594,face collection,2022/6/30 20:58:51,2022/6/30 21:05:47,Wu,70
594,fingerprint collection,2022/6/30 20:58:51,2022/6/30 21:02:43,Qi,70
594,decide,2022/6/30 21:05:47,2022/6/30 21:11:54,Sun,30
594,retest information,2022/6/30 21:11:54,2022/6/30 21:17:16,Wang,60
594,fingerprint collection,2022/6/30 21:17:16,2022/6/30 21:21:33,Wu,70
594,face collection,2022/6/30 21:17:16,2022/6/30 21:22:16,Qi,70
594,decide,2022/6/30 21:26:36,2022/6/30 21:35:01,Sun,30
594,verify,2022/6/30 21:35:01,2022/6/30 21:39:31,Gao,40
594,pay the fees,2022/6/30 21:39:31,2022/6/30 21:43:16,Liu,20
243,register,2022/6/17 19:29:57,2022/6/17 19:39:52,Wang,40
243,face collection,2022/6/17 19:39:52,2022/6/17 19:46:47,Wu,70
243,fingerprint collection,2022/6/17 19:39:52,2022/6/17 19:44:15,Zheng,70
243,decide,2022/6/17 19:53:57,2022/6/17 20:03:23,Sun,30
243,verify,2022/6/17 20:03:23,2022/6/17 20:08:49,Gao,40
243,pay the fees,2022/6/17 20:08:49,2022/6/17 20:12:29,Liu,20
71,register,2022/6/10 23:35:10,2022/6/10 23:44:15,Lee,40
71,face collection,2022/6/10 23:44:15,2022/6/10 23:49:32,Qi,70
71,fingerprint collection,2022/6/10 23:44:15,2022/6/10 23:49:02,Wu,70
71,decide,2022/6/10 23:49:32,2022/6/10 23:58:31,Sun,30
71,pay the fees,2022/6/11 0:03:03,2022/6/11 0:06:25,Liu,20
265,register,2022/6/18 0:05:21,2022/6/18 0:12:03,Lee,40
265,face collection,2022/6/18 0:12:03,2022/6/18 0:18:50,Zheng,70
265,fingerprint collection,2022/6/18 0:12:03,2022/6/18 0:15:15,Qi,70
265,decide,2022/6/18 0:18:50,2022/6/18 0:27:23,Sun,30
265,leave,2022/6/18 0:27:23,2022/6/18 0:30:24,Zhou,10
592,register,2022/6/30 20:28:42,2022/6/30 20:37:08,Wang,40
592,face collection,2022/6/30 20:37:08,2022/6/30 20:42:53,Wu,70
592,fingerprint collection,2022/6/30 20:37:08,2022/6/30 20:41:45,Qi,70
592,decide,2022/6/30 20:42:53,2022/6/30 20:52:35,Sun,30
592,verify,2022/6/30 20:52:35,2022/6/30 20:56:52,Gao,40
592,pay the fees,2022/6/30 20:56:52,2022/6/30 21:01:18,Liu,20
479,register,2022/6/27 20:50:02,2022/6/27 20:58:35,Lee,40
479,face collection,2022/6/27 20:58:35,2022/6/27 21:05:06,Zheng,70
479,fingerprint collection,2022/6/27 21:02:16,2022/6/27 21:05:38,Wu,70
479,decide,2022/6/27 21:10:04,2022/6/27 21:16:17,Sun,30
479,leave,2022/6/27 21:16:17,2022/6/27 21:19:55,Zhou,10
364,face collection,2022/6/22 21:06:11,2022/6/22 21:11:20,Wu,70
364,fingerprint collection,2022/6/22 21:06:11,2022/6/22 21:10:54,Qi,70
364,decide,2022/6/22 21:11:20,2022/6/22 21:21:20,Sun,30
364,retest information,2022/6/22 21:21:20,2022/6/22 21:28:16,Lee,60
364,fingerprint collection,2022/6/22 21:28:16,2022/6/22 21:32:24,Zheng,70
364,face collection,2022/6/22 21:30:08,2022/6/22 21:37:02,Qi,70
364,decide,2022/6/22 21:37:29,2022/6/22 21:44:07,Sun,30
364,verify,2022/6/22 21:44:07,2022/6/22 21:49:16,Liu,40
364,pay the fees,2022/6/22 21:49:16,2022/6/22 21:53:41,Gao,20
386,register,2022/6/23 17:13:51,2022/6/23 17:21:35,Wang,40
386,face collection,2022/6/23 17:21:35,2022/6/23 17:28:18,Zheng,70
386,fingerprint collection,2022/6/23 17:21:35,2022/6/23 17:24:43,Qi,70
386,fingerprint collection,2022/6/23 17:25:35,2022/6/23 17:30:43,Qi,70
386,decide,2022/6/23 17:32:51,2022/6/23 17:41:17,Sun,30
386,retest information,2022/6/23 17:41:17,2022/6/23 17:47:53,Wang,60
386,fingerprint collection,2022/6/23 17:47:53,2022/6/23 17:51:28,Qi,70
386,face collection,2022/6/23 17:47:53,2022/6/23 17:53:32,Zheng,70
386,decide,2022/6/23 17:55:21,2022/6/23 18:00:49,Sun,30
386,verify,2022/6/23 18:00:49,2022/6/23 18:06:46,Liu,40
386,pay the fees,2022/6/23 18:06:46,2022/6/23 18:10:54,Gao,20
245,register,2022/6/17 19:54:28,2022/6/17 20:00:08,Lee,40
245,face collection,2022/6/17 20:00:08,2022/6/17 20:05:13,Qi,70
245,fingerprint collection,2022/6/17 20:02:54,2022/6/17 20:07:53,Wu,70
245,decide,2022/6/17 20:16:50,2022/6/17 20:24:17,Sun,30
245,verify,2022/6/17 20:24:17,2022/6/17 20:29:45,Liu,40
245,pay the fees,2022/6/17 20:29:45,2022/6/17 20:33:37,Zhao,20
267,register,2022/6/18 0:30:30,2022/6/18 0:36:30,Lee,40
267,face collection,2022/6/18 0:36:30,2022/6/18 0:42:00,Zheng,70
267,fingerprint collection,2022/6/18 0:36:30,2022/6/18 0:40:06,Qi,70
267,decide,2022/6/18 0:42:00,2022/6/18 0:49:57,Sun,30
267,verify,2022/6/18 0:49:57,2022/6/18 0:54:13,Liu,40
267,pay the fees,2022/6/18 0:54:13,2022/6/18 0:58:43,Zhao,20
383,face collection,2022/6/23 0:47:32,2022/6/23 0:52:47,Qi,70
383,fingerprint collection,2022/6/23 0:50:17,2022/6/23 0:54:41,Zheng,70
383,decide,2022/6/23 17:01:53,2022/6/23 17:09:13,Sun,30
383,verify,2022/6/23 17:09:13,2022/6/23 17:14:24,Gao,40
383,pay the fees,2022/6/23 17:14:24,2022/6/23 17:18:27,Zhao,20
361,register,2022/6/22 20:18:18,2022/6/22 20:23:52,Wang,40
361,face collection,2022/6/22 20:23:52,2022/6/22 20:29:28,Zheng,70
361,fingerprint collection,2022/6/22 20:23:52,2022/6/22 20:27:47,Qi,70
361,decide,2022/6/22 20:29:57,2022/6/22 20:39:26,Sun,30
361,verify,2022/6/22 20:39:26,2022/6/22 20:45:15,Zhao,40
361,pay the fees,2022/6/22 20:45:15,2022/6/22 20:49:14,Liu,20
363,register,2022/6/22 20:44:09,2022/6/22 20:49:28,Wang,40
363,face collection,2022/6/22 20:49:28,2022/6/22 20:56:04,Zheng,70
363,fingerprint collection,2022/6/22 20:49:28,2022/6/22 20:54:15,Qi,70
363,decide,2022/6/22 20:56:04,2022/6/22 21:04:57,Sun,30
363,verify,2022/6/22 21:04:57,2022/6/22 21:09:32,Liu,40
363,pay the fees,2022/6/22 21:09:32,2022/6/22 21:14:27,Gao,20
268,register,2022/6/18 0:42:37,2022/6/18 0:51:06,Wang,40
268,face collection,2022/6/18 0:51:06,2022/6/18 0:56:19,Wu,70
268,fingerprint collection,2022/6/18 0:51:06,2022/6/18 0:55:42,Qi,70
268,decide,2022/6/18 0:56:19,2022/6/20 17:03:01,Sun,30
268,leave,2022/6/20 17:03:01,2022/6/20 17:06:17,Zhou,10
248,register,2022/6/17 20:31:31,2022/6/17 20:39:55,Lee,40
248,face collection,2022/6/17 20:39:55,2022/6/17 20:46:46,Qi,70
248,fingerprint collection,2022/6/17 20:39:55,2022/6/17 20:43:40,Wu,70
248,fingerprint collection,2022/6/17 20:44:55,2022/6/17 20:48:40,Wu,70
248,decide,2022/6/17 20:49:48,2022/6/17 20:57:31,Sun,30
248,pay the fees,2022/6/17 21:02:59,2022/6/17 21:06:10,Liu,20
147,face collection,2022/6/14 23:43:19,2022/6/14 23:48:27,Zheng,70
147,fingerprint collection,2022/6/14 23:43:19,2022/6/14 23:48:16,Qi,70
147,decide,2022/6/14 23:48:27,2022/6/14 23:53:51,Sun,30
147,retest information,2022/6/14 23:53:51,2022/6/15 0:00:50,Lee,60
147,fingerprint collection,2022/6/15 0:00:50,2022/6/15 0:03:50,Zheng,70
147,face collection,2022/6/15 0:00:50,2022/6/15 0:07:31,Qi,70
147,decide,2022/6/15 0:10:20,2022/6/15 0:18:33,Sun,30
147,retest information,2022/6/15 0:18:33,2022/6/15 0:24:36,Wang,60
147,fingerprint collection,2022/6/15 0:24:36,2022/6/15 0:29:31,Wu,70
147,face collection,2022/6/15 0:26:37,2022/6/15 0:32:27,Zheng,70
147,decide,2022/6/15 0:35:08,2022/6/15 0:43:30,Sun,30
147,verify,2022/6/15 0:43:30,2022/6/15 0:49:04,Liu,40
147,pay the fees,2022/6/15 0:49:04,2022/6/15 0:52:48,Gao,20
149,register,2022/6/14 23:59:36,2022/6/15 0:06:02,Wang,40
149,face collection,2022/6/15 0:06:02,2022/6/15 0:11:12,Wu,70
149,fingerprint collection,2022/6/15 0:10:02,2022/6/15 0:17:45,Zheng,70
149,decide,2022/6/15 0:18:33,2022/6/15 0:28:12,Sun,30
149,retest information,2022/6/15 0:28:12,2022/6/15 0:34:41,Wang,60
149,fingerprint collection,2022/6/15 0:34:41,2022/6/15 0:37:58,Qi,70
149,face collection,2022/6/15 0:34:41,2022/6/15 0:40:00,Wu,70
